Mã cửa hàng,Link ảnh
@000230,https://media.foody.vn/res/g17/166543/prof/s480x300/foody-mobile-pizza-jpg-200-635893185577070849.jpg
@000231,https://media.foody.vn/res/g17/169399/prof/s480x300/foody-mobile-lau-cua-khoi-jpg-205-636229387604727065.jpg
@000232,https://media.foody.vn/res/g1/8620/prof/s480x300/foody-mobile-gimbap-shochu-ha-noi.jpg
@000233,https://media.foody.vn/res/g10/93573/prof/s480x300/foody-mobile-640x400-jpg-569-635542368166058662.jpg
@000234,https://media.foody.vn/res/g5/48171/prof/s480x300/foody-mobile-a1-jpg-231-635767058844066937.jpg
@000235,https://media.foody.vn/res/g19/180625/prof/s480x300/foody-mobile-foody-mobile-domino--921-635817099899897425.jpg
@000236,https://media.foody.vn/res/g8/76862/prof/s480x300/foody-mobile-6f6kz3nw-jpg-847-635786853150471542.jpg
@000237,https://media.foody.vn/res/g1/496/prof/s480x300/foody-mobile-kimono-jpg-895-636068752912938769.jpg
@000238,https://media.foody.vn/res/g2/17798/prof/s480x300/foody-mobile-paolo-jpg-187-635762636793592761.jpg
@000239,https://media.foody.vn/res/g7/67326/prof/s480x300/foody-mobile-nan-jpg-958-636155052139168110.jpg
@000240,https://media.foody.vn/res/g20/192687/prof/s480x300/foody-mobile-foody-mobile-domino--698-635850944187997242.jpg
@000241,https://media.foody.vn/res/g4/32445/prof/s480x300/foody-mobile-cf-jpg-797-635838943718979032.jpg
@000242,https://media.foody.vn/res/g16/156207/prof/s480x300/foody-mobile-t2-jpg-560-635739597060170795.jpg
@000243,https://media.foody.vn/res/g2/17597/prof/s480x300/foody-mobile-hmb-f-jpg-152-635780997258631680.jpg
@000244,https://media.foody.vn/res/g11/100360/prof/s480x300/foody-mobile-take-jpg-883-636065993726862728.jpg
@000245,https://media.foody.vn/res/g3/20146/prof/s480x300/foody-mobile-mi-han2-jpg-630-635736928129767290.jpg
@000246,https://media.foody.vn/res/g1/164/prof/s480x300/foody-mobile-luna-jpg-671-635762633358466727.jpg
@000247,https://media.foody.vn/res/g9/81367/prof/s480x300/foody-mobile-bbq-garden-jpg-986-635788561893922134.jpg
@000248,https://media.foody.vn/res/g8/77046/prof/s480x300/foody-mobile-joma-jpg-703-635784287960122024.jpg
